Protocol ID,Protocol name,Measurement date & time,Completion status,Run ID,Rack,Det,Pos,Time,Sample code,I-125 Counts,I-125 CPM,I-125 Error %,I-125 Info
65,TELLING 5 min,2024-03-06 18:51:43,0,4640,34,5,10,300.04,,3693.47,713.54,3.73,
65,TELLING 5 min,2024-03-06 18:57:30,0,4640,35,1,1,300.02,,6224.28,1231.76,2.86,
65,TELLING 5 min,2024-03-06 18:57:30,0,4640,35,2,2,300.02,,6784.35,1358.46,2.73,
65,TELLING 5 min,2024-03-06 18:57:30,0,4640,35,3,3,300.02,,6356.87,1251.11,2.82,
65,TELLING 5 min,2024-03-06 18:57:30,0,4640,35,4,4,300.02,,5905.68,1170.64,2.93,
65,TELLING 5 min,2024-03-06 18:57:30,0,4640,35,5,5,300.02,,9995.78,1962.13,2.25,
65,TELLING 5 min,2024-03-06 19:02:47,0,4640,35,1,6,300.04,,9129.57,1816.62,2.35,
65,TELLING 5 min,2024-03-06 19:02:47,0,4640,35,2,7,300.04,,7507.3,1504.95,2.59,
65,TELLING 5 min,2024-03-06 19:02:47,0,4640,35,3,8,300.04,,8920.1,1762.89,2.38,
65,TELLING 5 min,2024-03-06 19:02:47,0,4640,35,4,9,300.04,,10365.32,2068.81,2.21,
65,TELLING 5 min,2024-03-06 19:02:47,0,4640,35,5,10,300.04,,9266.34,1817.6,2.33,
65,TELLING 5 min,2024-03-06 19:08:43,0,4640,36,1,1,300.03,,9814.33,1954.66,2.27,
65,TELLING 5 min,2024-03-06 19:08:43,0,4640,36,2,2,300.03,,15171.34,3058.41,1.82,
65,TELLING 5 min,2024-03-06 19:08:43,0,4640,36,3,3,300.03,,4129.15,806.39,3.52,
65,TELLING 5 min,2024-03-06 19:08:43,0,4640,36,4,4,300.03,,4354.28,858.27,3.43,
65,TELLING 5 min,2024-03-06 19:08:43,0,4640,36,5,5,300.03,,5399.89,1051.74,3.07,
65,TELLING 5 min,2024-03-06 19:14:00,0,4640,36,1,6,300.03,,5070.49,999.62,3.17,
65,TELLING 5 min,2024-03-06 19:14:00,0,4640,36,2,7,300.03,,6359.73,1272.58,2.82,
65,TELLING 5 min,2024-03-06 19:14:00,0,4640,36,3,8,300.03,,5421.91,1064.57,3.06,
65,TELLING 5 min,2024-03-06 19:14:00,0,4640,36,4,9,300.03,,5744.24,1138.27,2.97,
65,TELLING 5 min,2024-03-06 19:14:00,0,4640,36,5,10,300.03,,5686.62,1108.59,2.99,
65,TELLING 5 min,2024-03-06 19:19:46,0,4640,37,1,1,300.04,,8307.26,1651.29,2.47,
65,TELLING 5 min,2024-03-06 19:19:46,0,4640,37,2,2,300.04,,7670.61,1538.24,2.57,
65,TELLING 5 min,2024-03-06 19:19:46,0,4640,37,3,3,300.04,,7319.74,1443.53,2.63,
65,TELLING 5 min,2024-03-06 19:19:46,0,4640,37,4,4,300.04,,6800.77,1351.07,2.73,
65,TELLING 5 min,2024-03-06 19:19:46,0,4640,37,5,5,300.04,,15354.99,3024.28,1.81,
65,TELLING 5 min,2024-03-06 19:25:03,0,4640,37,1,6,300.04,,14948.64,2988.68,1.84,
65,TELLING 5 min,2024-03-06 19:25:03,0,4640,37,2,7,300.04,,13065.94,2631.88,1.96,
65,TELLING 5 min,2024-03-06 19:25:03,0,4640,37,3,8,300.04,,13602.95,2698.43,1.92,
65,TELLING 5 min,2024-03-06 19:25:03,0,4640,37,4,9,300.04,,16517.16,3308.47,1.74,
65,TELLING 5 min,2024-03-06 19:25:03,0,4640,37,5,10,300.04,,16219.58,3195.75,1.76,
65,TELLING 5 min,2024-03-06 19:30:50,0,4640,38,1,1,300.03,,14068.25,2811.67,1.89,
65,TELLING 5 min,2024-03-06 19:30:50,0,4640,38,2,2,300.03,,14405.16,2903.63,1.87,
65,TELLING 5 min,2024-03-06 19:30:50,0,4640,38,3,3,300.03,,124626.14,24895.39,0.63,
65,TELLING 5 min,2024-03-06 19:30:50,0,4640,38,4,4,300.03,,125636.25,25314.73,0.63,
65,TELLING 5 min,2024-03-06 19:30:50,0,4640,38,5,5,300.03,,125759.99,24925.68,0.63,
65,TELLING 5 min,2024-03-06 19:36:07,0,4640,38,1,6,300.04,,125978.42,25370.15,0.63,
65,TELLING 5 min,2024-03-06 19:36:07,0,4640,38,2,7,300.04,,142440.41,28886.79,0.59,
65,TELLING 5 min,2024-03-06 19:36:07,0,4640,38,3,8,300.04,,135561.22,27083.54,0.61,
65,TELLING 5 min,2024-03-06 19:36:07,0,4640,38,4,9,300.04,,133142.57,26829.71,0.61,
65,TELLING 5 min,2024-03-06 19:36:07,0,4640,38,5,10,300.04,,140589.93,27870.28,0.6,
65,TELLING 5 min,2024-03-06 19:41:53,0,4640,39,1,1,300.04,,137886.19,27774.25,0.6,
65,TELLING 5 min,2024-03-06 19:41:53,0,4640,39,2,2,300.04,,135592.56,27496.94,0.61,
65,TELLING 5 min,2024-03-06 19:41:53,0,4640,39,3,3,300.04,,138804.42,27733.95,0.6,
65,TELLING 5 min,2024-03-06 19:41:53,0,4640,39,4,4,300.04,,141951.9,28609.55,0.59,
65,TELLING 5 min,2024-03-06 19:41:53,0,4640,39,5,5,300.04,,141686.32,28089.3,0.59,
65,TELLING 5 min,2024-03-06 19:47:10,0,4640,39,1,6,300.04,,139996.76,28201.4,0.6,
65,TELLING 5 min,2024-03-06 19:47:10,0,4640,39,2,7,300.04,,142802.16,28962.85,0.59,
65,TELLING 5 min,2024-03-06 19:47:10,0,4640,39,3,8,300.04,,142196.12,28414.1,0.59,
65,TELLING 5 min,2024-03-06 19:47:10,0,4640,39,4,9,300.04,,166447.17,33557.99,0.55,
65,TELLING 5 min,2024-03-06 19:47:10,0,4640,39,5,10,300.04,,178791.42,35462.64,0.53,
65,TELLING 5 min,2024-03-06 19:52:57,0,4640,40,1,1,300.03,,171031.96,34470.36,0.54,
65,TELLING 5 min,2024-03-06 19:52:57,0,4640,40,2,2,300.03,,172263.96,34953.68,0.54,
65,TELLING 5 min,2024-03-06 19:52:57,0,4640,40,3,3,300.03,,171249.23,34235.05,0.54,
65,TELLING 5 min,2024-03-06 19:52:57,0,4640,40,4,4,300.03,,156611.34,31574.35,0.56,
65,TELLING 5 min,2024-03-06 19:52:57,0,4640,40,5,5,300.03,,176170.08,34945.16,0.53,
65,TELLING 5 min,2024-03-06 19:58:14,0,4640,40,1,6,300.03,,168727.42,34006.36,0.54,
65,TELLING 5 min,2024-03-06 19:58:14,0,4640,40,2,7,300.03,,138522.97,28097.44,0.6,
65,TELLING 5 min,2024-03-06 19:58:14,0,4640,40,3,8,300.03,,135692.95,27116.14,0.61,
65,TELLING 5 min,2024-03-06 19:58:14,0,4640,40,4,9,300.03,,138807.44,27979.82,0.6,
65,TELLING 5 min,2024-03-06 19:58:14,0,4640,40,5,10,300.03,,142569.78,28269.96,0.59,
65,TELLING 5 min,2024-03-06 20:04:01,0,4640,41,1,1,300.03,,145002.68,29217.29,0.59,
65,TELLING 5 min,2024-03-06 20:04:01,0,4640,41,2,2,300.03,,143787.54,29168.52,0.59,
65,TELLING 5 min,2024-03-06 20:04:01,0,4640,41,3,3,300.03,,148459.92,29673.69,0.58,
65,TELLING 5 min,2024-03-06 20:04:01,0,4640,41,4,4,300.03,,148094.76,29856.86,0.58,
65,TELLING 5 min,2024-03-06 20:04:01,0,4640,41,5,5,300.03,,151724.08,30090.05,0.57,
65,TELLING 5 min,2024-03-06 20:09:18,0,4640,41,1,6,300.04,,148682.78,29960.04,0.58,
65,TELLING 5 min,2024-03-06 20:09:18,0,4640,41,2,7,300.04,,145589.15,29534.4,0.59,
65,TELLING 5 min,2024-03-06 20:09:18,0,4640,41,3,8,300.04,,136058.12,27190.3,0.61,
65,TELLING 5 min,2024-03-06 20:09:18,0,4640,41,4,9,300.04,,153475.76,30943.53,0.57,
65,TELLING 5 min,2024-03-06 20:09:18,0,4640,41,5,10,300.04,,158000.36,31336.91,0.56,
65,TELLING 5 min,2024-03-06 20:15:08,0,4640,42,1,1,300.04,,151629.75,30556.47,0.57,
65,TELLING 5 min,2024-03-06 20:15:08,0,4640,42,2,2,300.04,,151640.45,30765.67,0.57,
65,TELLING 5 min,2024-03-06 20:15:08,0,4640,42,3,3,300.04,,153355.77,30655.3,0.57,
65,TELLING 5 min,2024-03-06 20:15:08,0,4640,42,4,4,300.04,,155788.28,31412.15,0.57,
65,TELLING 5 min,2024-03-06 20:15:08,0,4640,42,5,5,300.04,,154351.04,30613.2,0.57,
65,TELLING 5 min,2024-03-06 20:20:25,0,4640,42,1,6,300.03,,155761.84,31393.74,0.57,
65,TELLING 5 min,2024-03-06 20:20:25,0,4640,42,2,7,300.03,,164329.98,33348.18,0.55,
65,TELLING 5 min,2024-03-06 20:20:25,0,4640,42,3,8,300.03,,158884.82,31765.56,0.56,
65,TELLING 5 min,2024-03-06 20:20:25,0,4640,42,4,9,300.03,,162645.21,32800.43,0.55,
65,TELLING 5 min,2024-03-06 20:20:25,0,4640,42,5,10,300.03,,166346.5,33000.11,0.55,
65,TELLING 5 min,2024-03-06 20:26:12,0,4640,43,1,1,300.04,,172756,34826.03,0.54,
65,TELLING 5 min,2024-03-06 20:26:12,0,4640,43,2,2,300.04,,167410.32,33974.37,0.55,
65,TELLING 5 min,2024-03-06 20:26:12,0,4640,43,3,3,300.04,,172593.77,34511.81,0.54,
65,TELLING 5 min,2024-03-06 20:26:12,0,4640,43,4,4,300.04,,174984.27,35293.8,0.53,
65,TELLING 5 min,2024-03-06 20:26:12,0,4640,43,5,5,300.04,,122.57,6.26,39.8,I
65,TELLING 5 min,2024-03-06 20:31:29,0,4640,43,1,6,300.04,,114.42,1.85,73.89,I
65,TELLING 5 min,2024-03-06 20:31:29,0,4640,43,2,7,300.04,,101.56,4.32,48.44,I
65,TELLING 5 min,2024-03-06 20:31:29,0,4640,43,3,8,300.04,,121.91,6.27,39.9,I
65,TELLING 5 min,2024-03-06 20:31:29,0,4640,43,4,9,300.04,,108.01,3.07,57.25,I
65,TELLING 5 min,2024-03-06 20:31:29,0,4640,43,5,10,300.04,,109,3.57,52.72,I
